,#TFBS_nonBlackList,#TFMS,TFBS_nonBlackList dis-to-neighbor median,TFMS dis-to-neighbor median,TFMS percentile-1,TFMS percentile-5,log10-dis T-test-s,log10-dis T-test-p,log10-dis Wilcoxon-rank-sum-s,log10-dis Wilcoxon-rank-sum-p,log10-dis ks_2samp-s,log10-dis ks_2samp-p,log10-dis ks_2samp-s less,log10-dis ks_2samp-p less,log10-dis ks_2samp-s greater,log10-dis ks_2samp-p greater,TFBS_nonBlackList overlap SE,TFMS overlap SE,fisher_exact_s,fisher_exact_p,log10-dis ks_2samp-s signed,log10-dis ks_2samp-p signed,log10-dis ks_2samp-s signed std,PeaksFCAbove10,log10-dis T-test-p Fisher-TF-Celltype-combined,log10-dis Wilcoxon-rank-sum-p Fisher-TF-Celltype-combined,fisher_exact_p Fisher-TF-Celltype-combined,log10-dis ks_2samp-p signed Fisher-TF-Celltype-combined
K562_CREB3,12852.0,12852.0,58568.5,140803.25,1023.1299999999999,8460.3,33.47868754335798,1.2113471904671286e-227,39.3282736488435,0.0,0.24648482368605676,7.3900048e-316,0.24648482368605676,7.989571839177e-312,0.02890250131904562,2.2559550554215883e-05,1205.5,112.25,11.765,3.6599999999999984e-231,0.24648482368605676,7.989571839177e-312,0.003265482769258271,548.0,1.636584594464647e-206,0.0,6.233844092375529e-208,0.0
ECC-1_CTCF,26000.0,26000.0,50968.0,61890.75,460.48,3328.8500000000004,9.92430334196295,3.4254485011133346e-23,14.235768819940994,5.5924250420023965e-46,0.05946153846153845,2.1351499388444435e-40,0.05946153846153845,1.1234493392899743e-40,0.009634615384615408,0.08864915423831238,0.0,0.0,0.0,0.0,0.05946153846153845,1.1234493392899743e-40,0.0025479413768172803,14231.0,1.7516678173595032e-10,2.2239881132848864e-20,0.0,4.468644715694814e-18
GM20000_CTCF,34746.0,34746.0,38797.0,45932.0,319.17499999999995,2382.0,8.56693498819278,1.0845676114815247e-17,13.196524689197236,9.33391742998345e-40,0.05086916479594775,1.647804269977513e-39,0.05086916479594775,8.521331371442304e-40,0.00902262130892767,0.058567182580295606,0.0,0.0,0.0,0.0,0.05086916479594775,8.521331371442304e-40,0.0021081116907348597,20560.0,4.288501515687433e-08,1.1207639327361144e-17,0.0,1.0772958245535348e-17
GM12890_CTCF,66143.0,66143.0,21096.0,23782.0,140.0,1128.0,-8.186025041224315,2.7417858417986067e-16,7.7132560852455505,1.2265281662873664e-14,0.05225042710490906,6.512988624511933e-79,0.04607643179348231,1.1563385321223982e-62,0.04239924967619954,3.4733691703954015e-53,0.0,0.0,0.0,0.0,0.04607643179348231,3.576897644114541e-79,0.0015547799698578432,40337.0,6.526448797738337e-15,1.1156143029113457e-29,0.0,1.6082060428702753e-105
Ovcar8_CTCF,35261.0,35261.0,40805.0,45349.0,314.0,2343.0,0.9293947917786063,0.3526878217736803,7.021379033347815,2.1969851935871296e-12,0.03367743399222939,8.309340996166055e-18,0.03367743399222939,4.143172253484785e-18,0.018604123535917866,4.919791527851436e-06,0.0,0.0,0.0,0.0,0.03367743399222939,4.143172253484785e-18,0.0019758430403909433,17476.0,0.6359664070387666,8.648083087472707e-06,0.0,2.8236030127688177e-08
H1_CTCF,78867.5,78867.5,18922.0,19896.875,112.33250000000001,917.5,-11.987541536210792,9.708449688930261e-33,-1.9455615239823247,1.1334781933295893e-11,0.04554222136048687,3.437545859516612e-66,0.016683041255379144,1.2337039442008555e-10,0.036882116490184524,3.527913554922619e-46,459.0,332.25,1.525,1.2842499999999999e-08,-0.036882116490184524,1.8778735761403112e-66,0.0013201848584935539,44058.5,2.0404464465875408e-193,2.0047572070426596e-90,3.142604340329044e-32,0.0
BJ_CTCF,49122.5,49122.5,26525.25,32711.125,210.42000000000002,1623.3875,9.864358322724636,2.5411859500236653e-20,18.413532845400947,6.561630581084974e-75,0.06366533820954995,1.4708562341227276e-81,0.06366533820954995,8.540460619345203e-82,0.011141532995254015,0.0054252524548781145,0.0,0.0,0.0,0.0,0.06366533820954995,8.540460619345203e-82,0.0016391201651801315,33195.5,1.8731759051664815e-18,1.2266445560339868e-63,0.0,3.5151205560025677e-73
MCF-10A_CTCF,42570.0,42570.0,37264.75,40273.25,274.0475,2051.6,-4.04126528822433,0.0750279944667518,4.045191133210797,0.33992844216656704,0.03597925219273919,1.517095374701072e-18,0.028172847318496147,1.5602769787427708e-10,0.025525984448536803,0.0003281602171854054,0.0,0.0,0.0,0.0,0.00021189327458336418,7.580157956771562e-19,0.0018381994607828956,28631.0,9.545048046380134e-09,1.0476092607887097e-05,0.0,9.085651628123893e-20
GM19238_CTCF,64141.0,64141.0,20609.0,24567.0,147.0,1170.0,21.06163428473952,2.827447775267337e-98,25.146242212889653,1.5534919112976028e-139,0.07522357612516628,1.527357157954902e-135,0.07522357612516628,1.105607083715419e-135,0.014783555676558669,1.0495595820796232e-07,0.0,0.0,0.0,0.0,0.07522357612516628,1.105607083715419e-135,0.0016265663438137861,38497.0,1.5520306645341785e-223,7.7381037205022e-263,0.0,5.064091258250831e-308
NB69_CTCF,54315.0,54315.0,27378.0,29098.0,179.57,1411.7,-4.231809696404001,2.323896876476996e-05,3.867015374852895,0.00011018680603520476,0.021642271932247076,1.7576596437537507e-11,0.02138451624781368,1.5986509387186438e-11,0.019653870938046582,7.582769753067186e-10,0.0,0.0,0.0,0.0,0.021329282886863643,8.750562287973108e-12,0.01696642783835017,39959.0,0.009717925125184974,0.019103754251633912,0.0,1.5761125841114788e-05
NHDF-neo_CTCF,44373.5,44373.5,30173.25,36108.625,238.1625,1804.75,7.579365833051259,1.9101969607486647e-12,15.493595886362856,2.314147123735487e-53,0.05577009805750063,1.2044978790626325e-58,0.05577009805750063,6.485511592782495e-59,0.011514025087031999,0.0037412331518513857,0.0,0.0,0.0,0.0,0.05577009805750063,6.485511592782495e-59,0.0016926709987077912,30156.5,4.877999342711933e-11,4.278994515458431e-45,0.0,1.7607922090231516e-50
GM12871_CTCF,52842.0,52842.0,24724.0,29962.5,188.5,1466.0,9.896217241887408,4.47042309599293e-23,17.075696254193332,2.38510081260528e-65,0.057444835547481254,3.813145855305993e-76,0.057444835547481254,2.121940416830881e-76,0.01193179667688581,0.0005341344148899819,0.0,0.0,0.0,0.0,0.057444835547481254,2.121940416830881e-76,0.001917361825243663,34368.0,1.9663903613003483e-10,8.606127393684476e-29,0.0,1.3662110531809054e-33
VCaP_CTCF,34374.0,34374.0,44316.0,46446.5,327.335,2405.95,2.888290115703631,0.004479210095238572,5.407338121209719,8.542021655583032e-08,0.02005610063788074,3.8554784533851275e-06,0.02005610063788074,1.9164200866396e-06,0.008377328527444218,0.08917022429581319,0.0,0.0,0.0,0.0,0.02005610063788074,1.9164200866396e-06,0.001930527370007911,21689.5,0.024491425258525466,2.179584858794129e-09,0.0,1.6710694371319398e-07
GM12868_CTCF,45321.0,45321.0,29035.0,35040.5,232.0,1754.5,7.8696393742712445,3.599249170064943e-15,15.195418964047683,3.7924753615588116e-52,0.05547097372079174,4.9191134471527456e-61,0.05547097372079174,2.64462690449465e-61,0.010513889808256658,0.006604965071824043,0.0,0.0,0.0,0.0,0.05547097372079174,2.64462690449465e-61,0.0019017742401278245,30435.0,5.335099655458688e-07,4.6570393185886064e-23,0.0,4.914361922333268e-27
LoVo_CTCF,21226.0,21226.0,59504.5,75835.5,589.0,4139.25,13.912182925674768,7.758803014218453e-44,15.464397888218212,6.036634986379496e-54,0.07194007349477058,3.328884775867582e-48,0.07194007349477058,1.8402970824795342e-48,0.012202016394987305,0.041897703497009546,0.0,0.0,0.0,0.0,0.07194007349477058,1.8402970824795342e-48,0.00283105907124531,4510.0,7.960740677808754e-52,4.7910640762059744e-70,0.0,2.503457063412848e-66
GM2630_CTCF,72441.0,72441.0,19786.0,21688.5,123.7,1013.0,-12.579154853324841,2.882457725727866e-36,3.3355303132481673,0.0008513754069025213,0.05551558752997601,6.502881594700092e-89,0.037776445510258494,2.9134034319535194e-47,0.049516157976836325,6.942503418821024e-78,0.0,0.0,0.0,0.0,-0.049516157976836325,3.689034913597617e-89,0.0013083561809906171,44451.0,2.3830065035551597e-38,1.2818493741389734e-10,0.0,9.89110176539129e-112
DND-41_CTCF,64332.0,64332.0,21144.5,24502.5,144.655,1162.275,5.785428951226521,7.2497071545336435e-09,13.19185590292095,9.798146780169837e-40,0.044658956662314286,3.4795382552801473e-56,0.044658956662314286,1.8128927250675287e-56,0.014075421252253932,2.875528465935252e-06,0.0,0.0,0.0,0.0,0.044658956662314286,1.8128927250675287e-56,0.0014287492527538426,40165.0,0.0002917306724314426,1.1446403947691045e-17,0.0,6.190398304352125e-25
KhES-1_CTCF,27209.0,27209.0,49658.0,59077.5,435.32,3129.3,6.9362490028115396,4.0714758313905906e-12,11.378520209625522,5.351251210121362e-30,0.05262964460288877,3.4581761210017265e-33,0.05262964460288877,1.7727358208377064e-33,0.007956926017126664,0.1771765130474156,0.0,0.0,0.0,0.0,0.05262964460288877,1.7727358208377064e-33,0.002465461659014813,9444.0,1.130519572927125e-05,1.9387851158631255e-13,0.0,5.974022076890815e-15
AG04449_CTCF,50853.5,50853.5,25225.5,31272.0,199.85500000000002,1546.5625,13.164949086143418,1.0996135691926493e-26,20.365554825536258,1.7523157840174683e-73,0.06474816099643169,7.205125039325054e-75,0.06474816099643169,4.0371953778585476e-75,0.011289159142961296,0.0017277068670011947,0.0,0.0,0.0,0.0,0.06474816099643169,4.0371953778585476e-75,0.0016875240032973944,35426.5,9.838255303451903e-34,7.069948085694417e-79,0.0,4.331395243379215e-80
H54_CTCF,65389.5,65389.5,21035.5,24138.875,141.2625,1140.05,4.567999948057652,9.123122987494247e-06,12.150139462476464,5.746554518223116e-32,0.042762870294882876,9.570891917459956e-50,0.042762870294882876,4.916948647459436e-50,0.014292907761855135,3.884783337086233e-06,0.0,0.0,0.0,0.0,0.042762870294882876,4.916948647459436e-50,0.001457584882634073,40593.5,0.00027766414651483293,8.319896610608325e-28,0.0,9.88401036616725e-44
GM12873_CTCF,47882.0,47882.0,28305.0,33122.5,213.31,1638.025,4.073615836492183,4.632613262167264e-05,12.288324347389883,1.047432913722062e-34,0.04875527338039343,6.771559238926843e-50,0.04875527338039343,3.53423555341223e-50,0.013428845912869141,0.00017550615102232558,0.0,0.0,0.0,0.0,0.04875527338039343,3.53423555341223e-50,0.0017229667538959474,33068.0,2.8917643138824246e-06,1.4281641859783503e-43,0.0,9.231315525925381e-62
NHLF_CTCF,41448.0,41448.0,31390.0,38513.25,258.5,1950.95,10.041451571870274,1.5045614379689507e-22,16.84645812418145,1.599321699054971e-59,0.06261653498522596,5.283613366081171e-61,0.06261653498522596,2.9960104031071032e-61,0.009183636114141287,0.03285023056846573,991.0,556.25,1.8,9.750000000023125e-24,0.06261653498522596,2.9960104031071032e-61,0.0019739489107079944,27181.0,2.406228661271057e-40,1.3097501758742653e-110,5.369571171123424e-46,1.3037508587491599e-111
GM12872_CTCF,43805.0,43805.0,30691.0,36268.5,241.08,1818.1,6.277525211720686,3.4579845729841256e-10,13.020882777004807,9.314113063948128e-39,0.050003822922241786,4.560588879982013e-43,0.050003822922241786,2.3599114751382467e-43,0.010113000798995549,0.01121871004493685,0.0,0.0,0.0,0.0,0.050003822922241786,2.3599114751382467e-43,0.001973627548822412,29923.0,6.089694869687504e-08,6.644571045468684e-42,0.0,3.3630089037756207e-51
GM18951_CTCF,42425.5,42425.5,33183.75,37486.625,249.3,1887.45,-1.8750199013670863,0.21736384337906497,8.361883249086022,2.8410790098792627e-13,0.04032416510723988,1.1641654839489404e-25,0.04032416510723988,5.838695569419965e-26,0.02659596816609886,1.1910638911056559e-12,0.0,0.0,0.0,0.0,0.04032416510723988,5.838695569419965e-26,0.0015593950249046667,27488.0,0.21751923570858975,1.6002720335041126e-13,0.0,3.6520451668669646e-25
GM2610_CTCF,67896.0,67896.0,20666.5,23174.25,134.975,1093.0,-11.259283870483003,2.1682427927611132e-29,4.887559070977689,1.0211235757257788e-06,0.055760015034297006,1.0103123801143056e-86,0.042756568870036434,1.1906733924602395e-54,0.05086455755861907,4.8975143978155124e-77,0.0,0.0,0.0,0.0,-0.05086455755861907,5.681185078626999e-87,0.0013924373986937569,41913.0,7.877490186751811e-38,2.728054733192204e-10,0.0,1.36175032297933e-109
GM18486_CTCF,54653.0,54653.0,23612.0,28867.5,179.0,1403.0,1.7861461258980937,0.0010021650534414671,15.454404473651852,7.142580334061243e-54,0.06647393555706,2.0628619411131863e-105,0.06647393555706,1.27128815680884e-105,0.030126434047536274,2.7843693046262635e-22,0.0,0.0,0.0,0.0,0.06647393555706,1.27128815680884e-105,0.0015143153642025971,31330.0,1.2683265123314838e-14,6.94260956887867e-88,0.0,8.372974541148683e-152
U2OS_CTCF,8984.0,8984.0,136336.0,183333.75,1652.395,10656.65,9.950280619745364,2.9076811448670067e-23,12.673200084397184,8.340466540589687e-37,0.09305431878895816,2.942669515263737e-34,0.09305431878895816,1.4713347576318699e-34,0.013579697239536954,0.1907709516288335,0.0,0.0,0.0,0.0,0.09305431878895816,1.4713347576318699e-34,0.00422496419909227,1414.0,1.6313333885208602e-10,2.1437397109158832e-16,0.0,2.0268601863305093e-15
MCF-7_CTCF,73818.0,73818.0,21126.0,21259.75,120.0,988.5,-5.478854983228759,7.786293123315759e-14,2.6987134369270027,3.2004631176152455e-05,0.03513661701544357,2.3343615619656048e-35,0.020610581129820504,5.0453699708948145e-18,0.02626088534107402,1.5168602007446326e-20,341.0,159.0,2.16,2.95e-16,-0.017587754122274132,1.1765332372957162e-35,0.0014295301929760963,42730.0,0.0,0.0,0.0,0.0
THP-1_CTCF,37782.0,37782.0,35028.0,42150.25,290.5,2156.55,8.26894906798033,1.3735621037299438e-16,14.256317523848892,4.115850538628097e-46,0.05465565613254991,1.7361263020907465e-49,0.05465565613254991,9.176153567263325e-50,0.009660684982266687,0.029135127462334563,0.0,0.0,0.0,0.0,0.05465565613254991,9.176153567263325e-50,0.002029082169030335,19376.0,1.2916803287644404e-07,1.9467502725144476e-20,0.0,5.050729654785417e-22
HepG2_CTCF,56956.0,56956.0,24678.0,27721.25,169.0,1339.375,3.234812662371964,7.904169741818922e-08,12.976676395331818,1.6656221680995495e-38,0.049806437492305344,1.1175976232661042e-53,0.049806437492305344,5.90875421415729e-54,0.02069568066400917,3.500362912848e-10,389.0,211.5,1.83,3.5799999999999995e-11,0.049806437492305344,5.90875421415729e-54,0.0015642465579966242,38581.0,5.478355198708414e-34,2.634782604335308e-134,8.152304014315907e-48,8.107312251424919e-265
RPTEC_CTCF,56574.0,56574.0,26903.5,28055.75,172.365,1364.7125,-7.264573161658078,1.056009700401842e-11,1.6935397708259745,0.19766413089563156,0.028388447062500804,6.963872665381011e-19,0.02026681392103838,1.4811130776976453e-08,0.028388447062500804,3.4736872743226493e-19,0.0,0.0,0.0,0.0,-0.028388447062500804,3.4736872743226493e-19,0.0013113344543260676,39449.0,3.666001562838677e-10,0.3200383423829485,0.0,2.391474083471022e-16
BJAB_CTCF,19676.0,19676.0,62784.5,82181.0,651.625,4484.5,12.182975037459087,4.4376578634276265e-34,15.814702548069944,2.4836954048748835e-56,0.07948770075218542,1.6299605527381096e-54,0.07948770075218542,9.430304979212547e-55,0.01303618621671071,0.03484849400311524,0.0,0.0,0.0,0.0,0.07948770075218542,9.430304979212547e-55,0.0027024562196483223,8031.0,3.273730664711141e-15,7.09737969345627e-25,0.0,3.4437740241350805e-24
Delta47_CTCF,43894.0,43894.0,29411.5,36185.0,239.965,1815.475,10.949143106775026,7.0145120722571765e-28,16.483529101672687,4.915212478351916e-61,0.06076001275800791,7.0824476238744195e-71,0.06076001275800791,3.958351157588613e-71,0.010331708206132991,0.009134346896637427,0.0,0.0,0.0,0.0,0.06076001275800791,3.958351157588613e-71,0.0018717668191590585,27839.0,1.6112633857638148e-12,6.4323491096943624e-27,0.0,2.65820797460684e-31
GM10847_CTCF,42940.0,42940.0,31618.0,37082.5,247.14,1866.225,1.650034231341916,0.3479498919997042,11.9916673506543,6.904557187307218e-23,0.051097694697008866,1.3216041925966952e-34,0.051097694697008866,6.724451322122215e-35,0.02172155071705866,2.1210425088938847e-09,0.0,0.0,0.0,0.0,0.051097694697008866,6.724451322122215e-35,0.0016911863509290461,28775.5,0.1742671132923181,5.941797259928923e-28,0.0,1.817371111899375e-42
Caco-2_CTCF,47999.5,47999.5,29523.0,33187.25,216.21,1650.7125,0.7627048179792485,0.10866779239738436,8.33263284508111,1.783376486580137e-12,0.03738622189153029,1.848944908119339e-27,0.03738622189153029,9.285420127803486e-28,0.0163295670678707,0.0022272308571515413,0.0,0.0,0.0,0.0,0.03738622189153029,9.285420127803486e-28,0.0017339288866882025,30473.5,0.2097306581423865,1.5577146626335643e-13,0.0,3.52868796308638e-24
None_CTCF,42685.5,42685.5,31552.5,37205.25,248.14249999999998,1879.85,5.840642861296179,6.288102883466945e-11,13.401625803494918,1.1181236076120563e-41,0.05244979111929568,2.19797908099645e-51,0.05132028502905375,5.903605801847589e-51,0.014034773416143998,0.0012747913711455047,0.0,0.0,0.0,0.0,0.05132028502905375,1.1439778392910617e-51,0.001800660118565241,26619.0,0.0,0.0,0.0,0.0
PrEC_CTCF,39596.0,39596.0,36208.5,40229.75,267.45,2040.25,2.9306509372917837,0.003385606760069079,8.67734083230881,4.0534702861951465e-18,0.0327432063844833,7.097538596769221e-19,0.0327432063844833,3.544285349307651e-19,0.010493484190322255,0.012645077235876833,0.0,0.0,0.0,0.0,0.0327432063844833,3.544285349307651e-19,0.0016844109505767908,25970.0,0.08455411910720109,2.7968890270837476e-08,0.0,9.706487889197315e-09
GM18505_CTCF,42612.0,42612.0,32437.5,37420.0,249.895,1891.075,0.4973340534879359,0.44508706856942026,10.752836124385396,8.472843254775902e-22,0.04783196072359572,1.1084181201778e-34,0.04783196072359572,5.63154899172951e-35,0.0230225685880405,2.3365107867210977e-10,0.0,0.0,0.0,0.0,0.04783196072359572,5.63154899172951e-35,0.0016535369264243254,28736.0,0.796227576169215,4.549644334709719e-22,0.0,4.0648892186536065e-36
PC-3_CTCF,55316.0,55316.0,26123.0,28582.5,174.5,1388.5,-1.1960433001206008,0.23168349238853073,7.299834799603762,2.8812368199214105e-13,0.030298647769180787,1.7148479006702982e-22,0.030298647769180787,8.573060870660386e-23,0.0165684431267626,2.500978268739112e-07,0.0,0.0,0.0,0.0,0.030298647769180787,8.573060870660386e-23,0.001371334917230856,31209.0,0.5298798962874892,3.579021768473075e-06,0.0,2.609051739884357e-10
WI-38_CTCF,22379.5,22379.5,52342.75,72421.75,564.0375,3911.0375000000004,15.06773872604138,1.040660627160034e-48,19.362101551455545,1.6165758912558146e-80,0.09677158813392225,1.0899475619294316e-76,0.09677158813392225,8.50608137359986e-77,0.011874641726219104,0.04604297148738222,0.0,0.0,0.0,0.0,0.09677158813392225,8.50608137359986e-77,0.0027400785941558616,10606.0,5.385793972773381e-88,1.3036402006059198e-152,0.0,5.7798194534185285e-143
786-O_CTCF,75905.5,75905.5,17249.0,20893.375,118.56,968.55,6.02186187708305,0.001382477341304499,18.660663739289937,5.112991768898839e-43,0.06378310537727025,3.560382949133265e-71,0.06378310537727025,1.9061099430185104e-71,0.02229461654765518,1.6459440554828376e-14,0.0,0.0,0.0,0.0,0.06378310537727025,1.9061099430185104e-71,0.0013803367112315275,25077.0,1.1361778730742859e-08,5.2694455060354145e-70,0.0,8.765176056511577e-127
SHEP-21N_CTCF,21719.0,21719.0,58188.0,74453.5,572.9000000000001,4065.6499999999996,9.506361564331044,2.0719411697783855e-21,16.111775490486803,2.11198104562884e-58,0.08513183930790119,5.824482740717863e-69,0.08513183930790119,3.6668642082778433e-69,0.01454143849799825,0.00995544139059832,0.0,0.0,0.0,0.0,0.08513183930790119,3.6668642082778433e-69,0.002771290258577795,8706.0,2.0204965058149316e-42,6.295919829017006e-90,0.0,4.218440064357635e-99
BCBL1_CTCF,61348.0,61348.0,19992.0,25701.25,155.735,1233.175,18.042851076368834,1.1170020403879176e-72,23.469662445279724,8.401028370046023e-122,0.07280595944448068,7.726653023266554e-142,0.07280595944448068,5.524009304414696e-142,0.012151985394796897,0.00011490702444332812,0.0,0.0,0.0,0.0,0.07280595944448068,5.524009304414696e-142,0.0017146738810465438,33088.0,5.6450380735899e-32,2.615204716696485e-53,0.0,4.493042849755755e-62
FB0167P_CTCF,46150.5,46150.5,29118.75,34403.25,223.9975,1713.9875,9.781440832965234,2.294706120729279e-16,15.139908075760504,1.5706466023786628e-42,0.05058614048255006,8.510657576539746e-42,0.05058614048255006,4.365816061260641e-42,0.009794969065076296,0.01184118246963915,0.0,0.0,0.0,0.0,0.05058614048255006,4.365816061260641e-42,0.001748550786477736,28929.0,1.5059266370489645e-18,1.7425609737328557e-43,0.0,7.591383159160294e-44
IMR90_CTCF,48527.5,48527.5,26480.25,32995.5,214.0925,1625.2125,10.463643643721712,3.6233772034679504e-25,19.205739877532597,2.8635909720153403e-78,0.0668331723512679,3.6424793125320146e-88,0.0668331723512679,2.1087167343215358e-88,0.011931219997365905,0.0034179011881534747,764.0,361.25,2.1224999999999996,3.4024999999999995e-26,0.0668331723512679,2.1087167343215358e-88,0.0018686140825051043,33124.0,1.224945814309514e-20,2.4862561235322255e-69,5.269243051526672e-28,1.9307518806901132e-79
GM12869_CTCF,47320.0,47320.0,28825.5,33497.5,214.595,1659.375,5.637714397584674,1.728531572979536e-08,12.374954390101967,3.591539343577059e-35,0.045467032967032944,6.101992058033203e-43,0.045467032967032944,3.1405533288848485e-43,0.010851648351648351,0.0037608158361869203,0.0,0.0,0.0,0.0,0.045467032967032944,3.1405533288848485e-43,0.0015008946011021871,30885.0,0.0004254672065447091,1.0986223910867364e-15,0.0,3.4768368848938436e-19
COLO-829_CTCF,53201.5,53201.5,28385.75,29848.0,187.235,1449.775,-6.714741804957266,2.4234294586431417e-08,2.072686200658052,0.05085667572882965,0.023036400122499762,8.478315978312128e-09,0.017285878111941877,6.612675338033145e-07,0.023006516667972425,4.7349750302395214e-09,0.0,0.0,0.0,0.0,-0.02300153609221787,4.2193759329692465e-09,0.005453852155127057,30313.5,5.733343752473857e-09,0.2170354320598327,0.0,1.902026152176008e-10
HeLa_CTCF,53354.0,53354.0,27466.5,29673.0,186.265,1451.0,-2.666025253801729,0.003012908254997537,8.159639329690943,3.360311054771469e-16,0.03860881726158766,2.4727927122506473e-39,0.03860881726158766,1.256540839279498e-39,0.017628296949903553,8.43284636604525e-08,1030.0,680.0,1.81,1.87e-20,0.03860881726158766,1.256540839279498e-39,0.0017100077679899287,32414.0,6.181720911104565e-37,6.7956009259186324e-99,8.283289655729864e-111,2.048666325859574e-144
SK-N-SH_CTCF,49599.5,49599.5,30021.25,34607.125,227.78249999999997,1732.275,5.461284415420632,1.8100666057877803e-05,11.405926396767336,4.3489794159903055e-28,0.04184603973477166,1.272368516238775e-34,0.04184603973477166,6.497168857135652e-35,0.012101486511390914,0.017099147672313197,0.0,0.0,0.0,0.0,0.04184603973477166,6.497168857135652e-35,0.0017594317049277565,30270.0,3.3846022215848878e-06,1.5722574290437073e-24,0.0,4.6183306864416704e-30
NB4_CTCF,43791.0,43791.0,31442.0,36316.0,242.85000000000002,1824.0,3.8082831180106,0.00014003821127144054,10.670393515477357,1.4007467858541637e-26,0.04297686739284329,1.4076338999810784e-35,0.04297686739284329,7.179937312545888e-36,0.010995410015756662,0.004965553697155876,0.0,0.0,0.0,0.0,0.04297686739284329,7.179937312545888e-36,0.001828867726432558,30008.0,0.021200013825068097,5.914344968413111e-12,0.0,5.460182097403385e-16
HEK293_CTCF,33332.5,33332.5,31180.5,48308.5,343.0,2526.0375,20.21861354093388,1.5939274642743567e-85,26.338630137308687,4.3827529295185475e-144,0.1185346858031194,1.1258302325328529e-125,0.1185346858031194,8.424062664179977e-126,0.013881972266064968,0.005569999107410957,0.0,0.0,0.0,0.0,0.1185346858031194,8.424062664179977e-126,0.0021439467806401106,2019.5,7.9508143210537e-311,0.0,0.0,0.0
