,#TFBS_nonBlackList,#TFMS,TFBS_nonBlackList dis-to-neighbor median,TFMS dis-to-neighbor median,TFMS percentile-1,TFMS percentile-5,log10-dis T-test-s,log10-dis T-test-p,log10-dis Wilcoxon-rank-sum-s,log10-dis Wilcoxon-rank-sum-p,log10-dis ks_2samp-s,log10-dis ks_2samp-p,log10-dis ks_2samp-s less,log10-dis ks_2samp-p less,log10-dis ks_2samp-s greater,log10-dis ks_2samp-p greater,TFBS_nonBlackList overlap SE,TFMS overlap SE,fisher_exact_s,fisher_exact_p,log10-dis ks_2samp-s signed,log10-dis ks_2samp-p signed,log10-dis ks_2samp-s signed std,PeaksFCAbove10
T47D_ESR1_46369,10282.0,10282.0,64916.5,166421.25,2170.41,11132.425,39.57870935599536,0.0,34.13574389032801,2.825181928191043e-255,0.25943396226415094,1.0947381059446625e-305,0.25943396226415094,2.252081363324846e-301,0.032192180509628465,2.2821581123267875e-05,0.0,0.0,0.0,0.0,0.25943396226415094,2.252081363324846e-301,0.003422646222358845,2211.0
T47D_ESR1_46374,25671.0,25671.0,29894.0,65889.5,868.05,4399.25,51.967048013220314,0.0,48.362676781570286,0.0,0.22242997935413505,0.0,0.22242997935413505,0.0,0.023255813953488413,9.125921738196337e-07,0.0,0.0,0.0,0.0,0.22242997935413505,0.0,0.0023886263183635257,8351.0
T47D_ESR1_46375,23471.0,23471.0,34126.0,72305.5,938.15,4785.0,49.05369856363988,0.0,44.777008865710926,0.0,0.21294363256784968,0.0,0.21294363256784968,0.0,0.02356099015806734,2.144104559397256e-06,0.0,0.0,0.0,0.0,0.21294363256784968,0.0,0.0027405086730645073,5785.0
T47D_ESR1_53955,4915.0,4915.0,143477.0,352229.0,4462.360000000001,23159.65,26.92239016615808,4.825918353079427e-154,22.55292667228749,1.2664496617693068e-112,0.2527975584944049,2.6666125956030878e-138,0.2527975584944049,1.333306297801545e-138,0.0288911495422177,0.016528044709135315,0.0,0.0,0.0,0.0,0.2527975584944049,1.333306297801545e-138,0.004828156249931056,1641.0
T47D_ESR1_53956,3650.0,3650.0,211630.5,474566.25,6093.0599999999995,30932.3,22.93893834946283,1.681118562664518e-112,18.491126468312224,2.4708646304545545e-76,0.2465753424657534,8.625757417595321e-98,0.2465753424657534,4.3128787087976684e-98,0.030958904109589038,0.030244655091781543,0.0,0.0,0.0,0.0,0.2465753424657534,4.3128787087976684e-98,0.006309147473331494,1177.0
T47D_ESR1_53957,2681.0,2681.0,284029.0,655300.0,8358.7,42022.5,20.04507698409847,3.0152267689417225e-86,15.54968832093337,1.6008713974135927e-54,0.2566206639313689,5.948192598618286e-78,0.2566206639313689,2.974096299309145e-78,0.0350615441999254,0.03703670661309582,0.0,0.0,0.0,0.0,0.2566206639313689,2.974096299309145e-78,0.005985791896119074,1038.0
T47D_ESR1_53958,18961.0,18961.0,38540.0,89706.5,1154.6,5955.0,46.12878926890251,0.0,44.747126748887624,0.0,0.2309477348241127,0.0,0.2309477348241127,0.0,0.024682242497758636,9.389000330859263e-06,0.0,0.0,0.0,0.0,0.2309477348241127,0.0,0.0028442240282139514,5243.0
T47D_ESR1_53959,19149.0,19149.0,38247.0,88368.5,1168.1,5917.2,46.345429782737355,0.0,44.36619483248117,0.0,0.2301947882395948,0.0,0.2301947882395948,0.0,0.02449214058175364,1.0016207034685738e-05,0.0,0.0,0.0,0.0,0.2301947882395948,0.0,0.0028411631278532547,5661.0
T47D_ESR1_53960,8636.0,8636.0,70840.5,198205.75,2550.25,13005.75,36.6958276278895,6.11269127603712e-284,33.57657499034089,3.691798970151959e-247,0.27298517832329783,1.8188298180011636e-283,0.27298517832329783,9.094149090005781e-284,0.03178554886521538,0.0001623718995240121,0.0,0.0,0.0,0.0,0.27298517832329783,9.094149090005781e-284,0.0034722425229182343,2744.0
T47D_ESR1_53961,12718.0,12718.0,56638.5,134136.5,1682.06,8875.349999999999,38.9839839953383,0.0,36.73600939182056,1.957665027200898e-295,0.2364365466268281,3.30886928064e-313,0.2364365466268281,1.346705826088907e-309,0.02759867903758456,6.038710185770657e-05,0.0,0.0,0.0,0.0,0.2364365466268281,1.346705826088907e-309,0.0033077415033792522,3314.0
T47D_ESR1_53962,7120.0,7120.0,94419.5,241380.5,3068.76,15883.85,31.770286614316085,4.538254932971636e-214,28.686198984184472,5.675232151012042e-181,0.255126404494382,6.602975420058806e-204,0.255126404494382,3.301487710029384e-204,0.031109550561797754,0.0010169530511947957,0.0,0.0,0.0,0.0,0.255126404494382,3.301487710029384e-204,0.0036962317349941865,2304.0
T47D_ESR1_53963,13882.0,13882.0,48542.0,122632.0,1553.955,8158.8,41.84304956382365,0.0,40.04223384327881,0.0,0.24927964270278058,0.0,0.24927964270278058,0.0,0.028238006051001293,1.5149600771935882e-05,0.0,0.0,0.0,0.0,0.24927964270278058,0.0,0.003154081631709325,4040.0
T47D_ESR1_59376,8894.0,8894.0,70127.5,192513.25,2439.8450000000003,12786.599999999999,37.26716445053042,9.161627796603299e-293,32.0411657653948,2.915195342584077e-225,0.2665842140769058,2.9142379072468514e-278,0.2665842140769058,1.457118953623426e-278,0.031819203957724314,0.00012269016358215838,0.0,0.0,0.0,0.0,0.2665842140769058,1.457118953623426e-278,0.004000431489549225,2908.0
T47D_ESR1_59377,7493.0,7493.0,90199.0,228823.0,2875.6800000000003,15105.099999999999,33.25295332913487,5.369742054469002e-234,28.240417547827548,1.875188590184943e-175,0.25677298812224747,2.4884470398634648e-217,0.25677298812224747,1.244223519931726e-217,0.031229147204057117,0.0006699410276680204,0.0,0.0,0.0,0.0,0.25677298812224747,1.244223519931726e-217,0.00434560335600515,2460.0
T47D_ESR1_59378,8999.0,8999.0,78738.0,190129.5,2413.42,12607.65,34.46572224437057,3.8896263632543705e-252,29.985221958800505,1.5337905358425056e-197,0.2450827869763307,1.4800454116736217e-237,0.2450827869763307,7.40022705836813e-238,0.03055895099455495,0.000223845863198598,0.0,0.0,0.0,0.0,0.2450827869763307,7.40022705836813e-238,0.0036871552040472584,3064.0
T47D_ESR1_68844,18262.0,18262.0,37191.0,92843.75,1211.77,6170.575,48.607889766956255,0.0,45.46123894252632,0.0,0.24898696747344215,0.0,0.24898696747344215,0.0,0.02855656554594238,3.312439506335635e-07,0.0,0.0,0.0,0.0,0.24898696747344215,0.0,0.0026401383408831353,4026.0
T47D_ESR1_68845,31677.0,31677.0,27766.0,53456.5,717.78,3562.6000000000004,45.73701258003457,0.0,47.52171444245386,0.0,0.18669697256684661,0.0,0.18669697256684661,0.0,0.02105628689585504,7.787314039941113e-07,0.0,0.0,0.0,0.0,0.18669697256684661,0.0,0.0019333729331010986,3502.0
T47D_ESR1_68846,23791.0,23791.0,36892.0,71157.0,923.9,4740.0,46.951143188075896,0.0,43.93866665272215,0.0,0.18754991383296207,0.0,0.18754991383296207,0.0,0.02362237821024749,1.6754999956433012e-06,0.0,0.0,0.0,0.0,0.18754991383296207,0.0,0.002538100681641595,1958.0
T47D_ESR1_68847,19948.0,19948.0,44075.5,85262.5,1100.085,5711.925,37.212377523702344,5.5629997185061386e-298,37.17185829779953,1.9514095656496276e-302,0.19011931020653702,3.60833473e-316,0.19011931020653702,6.123127212e-314,0.02305995588530174,2.416416848561652e-05,0.0,0.0,0.0,0.0,0.19011931020653702,6.123127212e-314,0.0029062967371012664,1895.0
T47D_ESR1_68970,11467.0,11467.0,99200.0,148822.0,1903.65,9871.5,20.24524088208639,2.4192117839466667e-90,19.116832577241283,1.8300648930702886e-81,0.12457486700967996,5.137188863308378e-78,0.12457486700967996,4.616274193588967e-78,0.019447109095665827,0.012827648000944384,0.0,0.0,0.0,0.0,0.12457486700967996,4.616274193588967e-78,0.00371873411582233,940.0
T47D_ESR1_68974,55642.0,55642.0,20674.5,30380.5,462.525,2024.5,36.67406958007656,1.0736311175857922e-292,40.744241538154775,0.0,0.11870529456166208,0.0,0.11870529456166208,0.0,0.012220984148664682,0.0002429900151852296,0.0,0.0,0.0,0.0,0.11870529456166208,0.0,0.0018157208220023191,2962.0
T47D_ESR1_71952,11372.0,11372.0,69220.5,149801.0,1873.52,10045.875,36.04412815920101,1.0487407340273954e-276,30.99775950288416,5.859623605457109e-211,0.22388322194864577,7.254554487466727e-251,0.22388322194864577,2.249114896125442e-248,0.024797748856841384,0.0008958272844276088,0.0,0.0,0.0,0.0,0.22388322194864577,2.249114896125442e-248,0.0029691276499580217,4191.0
T47D_ESR1_74140,7379.0,7379.0,78687.0,231704.5,2937.89,15222.85,35.98265412280108,7.416126076754081e-272,31.578831799511846,7.261191120257451e-219,0.2817454939693725,2.846209797815056e-258,0.2817454939693725,1.4231048989075278e-258,0.03198265347608077,0.0005268040800075926,0.0,0.0,0.0,0.0,0.2817454939693725,1.4231048989075278e-258,0.0034385899914694635,2895.0
T47D_ESR1_74141,8855.0,8855.0,68205.0,192975.5,2452.63,12709.15,38.22566390498994,2.843030897022431e-307,34.19624300722443,2.7596773152099864e-256,0.2730660643704122,7.766782991051251e-291,0.2730660643704122,3.883391495525627e-291,0.03195934500282326,0.0001179176571742648,0.0,0.0,0.0,0.0,0.2730660643704122,3.883391495525627e-291,0.004042242507531493,3402.0
T47D_ESR1_74144,11324.0,11324.0,57826.5,151011.5,1905.65,9943.275000000001,40.84203426554446,0.0,36.81797770316646,9.789876596967582e-297,0.25834510773578245,0.0,0.25834510773578245,0.0,0.030245496291063212,3.0772430217500035e-05,0.0,0.0,0.0,0.0,0.25834510773578245,0.0,0.003403134245295169,4152.0
T47D_ESR1_74145,11578.0,11578.0,56254.5,147275.75,1869.965,9788.6,40.91827557557784,0.0,36.945229516281984,8.694796155746729e-299,0.25742788046294696,0.0,0.25742788046294696,0.0,0.030359302124719323,2.2517596061957443e-05,0.0,0.0,0.0,0.0,0.25742788046294696,0.0,0.0037576595332108427,3799.0
T47D_ESR1_82124,3972.0,3972.0,236214.5,437066.75,5512.955,28601.7,18.726840129874486,1.3173898565047845e-76,16.609822911676204,5.919087755825386e-62,0.1909617321248741,1.056738385794255e-63,0.1909617321248741,5.28369192897127e-64,0.026686807653575024,0.059084817115732165,0.0,0.0,0.0,0.0,0.1909617321248741,5.28369192897127e-64,0.005576272397311467,1317.0
T47D_ESR1_82132,2888.0,2888.0,296946.0,601387.75,7860.2,39162.35,17.4479953108766,1.770914386090139e-66,15.079526798537039,2.226562993585637e-51,0.2098337950138504,4.716982928817188e-56,0.2098337950138504,2.358491464408584e-56,0.030817174515235458,0.06439702746065774,0.0,0.0,0.0,0.0,0.2098337950138504,2.358491464408584e-56,0.0071418178971639585,874.0
T47D_ESR1_87200,15178.0,15178.0,54682.5,111929.25,1407.31,7419.075000000001,34.47363254016219,1.8277009323030949e-255,33.67859837037712,1.191254738692449e-248,0.20384767426538414,6.126505248821289e-277,0.20384767426538414,1.0839652244751308e-274,0.026024509157991812,3.344174371350123e-05,0.0,0.0,0.0,0.0,0.20384767426538414,1.0839652244751308e-274,0.002957320071163547,5673.0
T47D_FOXA1_2735,35781.0,35781.0,33856.0,51850.0,616.5,3580.5,36.83858964804065,2.6124714764494352e-294,35.69921332304051,4.1214685956848015e-279,0.13723764008831504,2.3241528918321543e-294,0.13723764008831504,1.866650306188845e-293,0.0204298370643638,3.200973300110276e-07,0.0,0.0,0.0,0.0,0.13723764008831504,1.866650306188845e-293,0.001796239351881777,13054.0
T47D_FOXA1_2736,6797.0,6797.0,175588.0,276812.0,3603.64,19746.699999999997,19.689803677884527,4.0350349227596173e-85,16.392933465019652,2.1517859923533928e-60,0.15609827865234666,1.2117781358758082e-72,0.15609827865234666,6.05889067937905e-73,0.02758569957334118,0.005671790153003805,0.0,0.0,0.0,0.0,0.15609827865234666,6.05889067937905e-73,0.004427594036217522,2621.0
T47D_FOXA1_46368,115756.0,115756.0,11612.0,15904.75,162.0,1050.0,45.83762180217112,0.0,51.281064507126494,0.0,0.1021113376412454,0.0,0.1021113376412454,0.0,0.015165520577766987,2.699042603888997e-12,0.0,0.0,0.0,0.0,0.1021113376412454,0.0,0.0010652776064733359,33519.0
T47D_FOXA1_6570,62398.0,62398.0,19485.0,29657.5,324.0,2020.925,44.70275576133342,0.0,44.950795208302466,0.0,0.1354530593929293,0.0,0.1354530593929293,0.0,0.020577582614827394,3.283229218381027e-12,0.0,0.0,0.0,0.0,0.1354530593929293,0.0,0.0013630791215531938,27694.0
T47D_FOXA1_68838,54271.0,54271.0,21615.0,34071.0,371.7,2334.75,43.10683952256859,0.0,46.831028254709324,0.0,0.14210167492767778,0.0,0.14210167492767778,0.0,0.01973429640139301,6.492743623247956e-10,0.0,0.0,0.0,0.0,0.14210167492767778,0.0,0.0016617964152767367,13591.0
T47D_FOXA1_68839,47150.0,47150.0,25959.5,39329.25,445.245,2693.675,34.26195184167288,1.1139745134431656e-255,39.42856626214798,0.0,0.13100742311770944,0.0,0.13100742311770944,0.0,0.018451749734888667,1.0484176055970935e-07,0.0,0.0,0.0,0.0,0.13100742311770944,0.0,0.0017276076831857935,8793.0
T47D_FOXA1_68840,67769.0,67769.0,18288.0,27299.0,301.0,1863.4,40.563281425384076,0.0,46.267342430968434,0.0,0.12609747819799616,0.0,0.12609747819799616,0.0,0.017869527365019455,3.92742409154206e-10,0.0,0.0,0.0,0.0,0.12609747819799616,0.0,0.0012878504555183634,14051.0
T47D_FOXA1_68841,45507.0,45507.0,25976.0,40706.0,464.09000000000003,2776.45,36.65780351260605,4.70991382459762e-292,41.57063463222495,0.0,0.1406706660513767,0.0,0.1406706660513767,0.0,0.019480519480519487,3.10155673716309e-08,0.0,0.0,0.0,0.0,0.1406706660513767,0.0,0.001668924893831079,8931.0
T47D_FOXA1_68842,79451.0,79451.0,15810.0,23228.0,249.75,1581.75,39.64767010879425,0.0,48.01734722231073,0.0,0.12213188002668307,0.0,0.12213188002668307,0.0,0.016859447961636687,1.530967687005175e-10,0.0,0.0,0.0,0.0,0.12213188002668307,0.0,0.0015052898284479198,17657.0
T47D_FOXA1_68843,52082.0,52082.0,23375.5,35550.0,394.905,2437.05,35.177617271150964,1.7057152909750782e-269,41.29811804948487,0.0,0.13177297338811872,0.0,0.13177297338811872,0.0,0.018326869167850705,2.4831317292700696e-08,0.0,0.0,0.0,0.0,0.13177297338811872,0.0,0.0016393496704550875,9867.0
T47D_FOXA1_74138,57942.0,57942.0,21193.0,31932.5,345.0,2180.0,37.56589717720408,5.5507590505187675e-307,42.82758311073644,0.0,0.12875806841324083,0.0,0.12875806841324083,0.0,0.018242380311345896,4.151527171664061e-09,0.0,0.0,0.0,0.0,0.12875806841324083,0.0,0.0014324360321116112,13739.0
T47D_FOXA1_74139,72076.0,72076.0,17236.5,25643.75,283.0,1741.75,39.81063100920527,0.0,46.77493034096631,0.0,0.12614462511793106,0.0,0.12614462511793106,0.0,0.017391364670625464,3.34856476238916e-10,0.0,0.0,0.0,0.0,0.12614462511793106,0.0,0.0013465443486819135,17418.0
T47D_FOXA1_74142,106838.0,106838.0,13228.0,17249.0,176.0,1145.5,25.303426835907423,4.7400842452561766e-141,36.97467111209514,3.1668819710269695e-299,0.08769351728785638,0.0,0.08769351728785638,0.0,0.016244220221269586,5.616156101940106e-13,0.0,0.0,0.0,0.0,0.08769351728785638,0.0,0.0010970980033904055,23422.0
T47D_FOXA1_74143,118063.0,118063.0,12357.0,15593.5,157.0,1028.0,20.994665366625135,9.029263322712998e-98,33.84834620072953,3.83834467495412e-251,0.07929241167851062,0.0,0.07929241167851062,4e-323,0.017698178091358006,8.561674158967105e-17,0.0,0.0,0.0,0.0,0.07929241167851062,4e-323,0.0010483970365935157,24306.0
T47D_FOXA1_83259,51869.0,51869.0,25201.0,35681.5,394.34000000000003,2438.0,25.253474310261886,2.7618247053521456e-140,34.175090609717955,5.728878582813281e-256,0.11148277391119944,3.413552094046165e-281,0.11148277391119944,9.698641665035169e-281,0.015510227688985745,3.751432484693239e-06,0.0,0.0,0.0,0.0,0.11148277391119944,9.698641665035169e-281,0.001683044834034299,11287.0
T47D_FOXA1_83268,58664.0,58664.0,21857.0,31546.5,341.0,2147.0,30.619088857880847,4.439213647190097e-205,38.965694792196565,0.0,0.11618709941360972,0.0,0.11618709941360972,0.0,0.015989363152870584,3.0164590709401397e-07,0.0,0.0,0.0,0.0,0.11618709941360972,0.0,0.0013783727357334914,10436.0
T47D_GATA3_44397,28292.0,28292.0,40089.5,66993.25,815.775,4678.6,36.19000617932463,1.547533099242445e-283,37.467838107930504,3.1011238330707935e-307,0.16045171780008483,1.40096e-318,0.16045171780008483,4.4818226e-317,0.02431782836137425,5.289358663913594e-08,0.0,0.0,0.0,0.0,0.16045171780008483,4.4818226e-317,0.0021555187198768425,3550.0
T47D_GATA3_44401,16862.0,16862.0,67434.5,112686.75,1458.87,7994.625,29.967510040430035,9.439739444087421e-195,29.10656506984585,3.1475528438172894e-186,0.1627031194401613,1.7746399409021642e-195,0.1627031194401613,1.1923961533746592e-194,0.025501126793974538,1.6852936418257447e-05,0.0,0.0,0.0,0.0,0.1627031194401613,1.1923961533746592e-194,0.002620521438162527,1861.0
T47D_GATA3_46371,21041.0,21041.0,52930.0,90308.0,1126.9,6340.0,34.673418848073425,9.186100401289125e-260,33.52244908120372,2.305112341362483e-246,0.17047668837032462,9.587954011158203e-268,0.17047668837032462,2.397141802514244e-266,0.0267097571408203,2.946159272831136e-07,0.0,0.0,0.0,0.0,0.17047668837032462,2.397141802514244e-266,0.0027980780533006927,6091.0
T47D_GATA3_83258,9977.0,9977.0,104144.0,191025.5,2506.12,13649.0,26.927530946000587,6.981582952162483e-157,25.037616466011357,2.382127582815517e-138,0.18823293575223016,7.87363050568123e-155,0.18823293575223016,3.936815252840603e-155,0.03252480705622932,2.6059498193227336e-05,0.0,0.0,0.0,0.0,0.18823293575223016,3.936815252840603e-155,0.0033814740709985467,1051.0
T47D_GATA3_83264,35368.0,35368.0,35608.5,53571.5,638.8399999999999,3697.075,27.896337459572145,2.494677706970094e-170,33.68595476530083,9.336960174734175e-249,0.12960868581768836,2.1163978356803268e-259,0.12960868581768836,9.415853868806107e-259,0.019565709115584695,1.293319813700157e-06,0.0,0.0,0.0,0.0,0.12960868581768836,9.415853868806107e-259,0.00200340244846781,5637.0
T47D_GATA3_83265,18470.0,18470.0,66014.0,102975.0,1295.9,7295.675,24.531173079920727,7.82917004331605e-132,26.735140781085875,1.8842785082247105e-157,0.14195993502977802,7.570670042337686e-163,0.14195993502977802,1.9306861964482902e-162,0.020871683811586328,0.0003138168678637318,0.0,0.0,0.0,0.0,0.14195993502977802,1.9306861964482902e-162,0.0028693229023988953,3226.0
T47D_GATA3_83266,28156.0,28156.0,44865.5,67331.5,826.275,4715.0,25.13097053821077,1.347705436241553e-138,29.82604202223188,1.813876464419346e-195,0.1307003835772127,3.80371049067846e-210,0.1307003835772127,1.141305163775708e-209,0.02123881233129704,2.984588768977671e-06,0.0,0.0,0.0,0.0,0.1307003835772127,1.141305163775708e-209,0.0020518795580131877,3601.0
T47D_GATA3_86315,14870.0,14870.0,66710.0,128174.5,1682.365,9099.975,33.91040821103243,2.433243649540796e-247,33.63612162800608,4.983155003292605e-248,0.19778076664425018,2.657883735771751e-255,0.19778076664425018,2.1366659357231948e-253,0.029119031607262924,3.2473875437810815e-06,0.0,0.0,0.0,0.0,0.19778076664425018,2.1366659357231948e-253,0.0031028411537869665,1023.0
T47D_GATA3_86316,16153.0,16153.0,65362.0,117569.0,1507.1599999999999,8374.900000000001,33.16763794681882,3.0613734573049117e-237,32.2701963287477,1.833215156164699e-228,0.1821952578468396,4.475694664010008e-235,0.1821952578468396,1.126919232448952e-233,0.027765740110196224,3.8006844912683304e-06,0.0,0.0,0.0,0.0,0.1821952578468396,1.126919232448952e-233,0.002922372326643974,1013.0
T47D_GATA3_86317,7361.0,7361.0,125702.0,259844.5,3505.2,18881.0,26.39292073771108,4.999361548796335e-150,24.919958723613426,4.624131300663389e-137,0.21430512158674092,2.270348545349392e-148,0.21430512158674092,1.1351742726746998e-148,0.032468414617579135,0.00042612077755223364,0.0,0.0,0.0,0.0,0.21430512158674092,1.1351742726746998e-148,0.0045719262319076056,893.0
T47D_HIF1A_49446,176837.0,176837.0,7195.0,7266.0,1.0,1.0,-129.7777550645302,0.0,-22.333222123324838,1.7578592599247787e-110,0.19053704824216647,0.0,0.06486481901412039,1e-323,0.19053704824216647,0.0,0.0,0.0,0.0,0.0,-0.19053704824216647,0.0,8.268255457242437e-05,21226.0
T47D_HIF1A_49447,100217.0,100217.0,11241.0,14293.5,1.0,1.0,-46.61858415165875,0.0,17.980052925106357,2.7950181059804396e-72,0.11281020186195956,0.0,0.07609487412315273,8.832371840970915e-253,0.11281020186195956,0.0,0.0,0.0,0.0,0.0,-0.11281020186195956,0.0,0.00078562608713548,14607.0
T47D_JUND_46372,3301.0,3301.0,308366.0,588827.0,8000.0,43161.0,18.262437855588516,1.0310415225949484e-72,15.166643399093495,5.880830319955319e-52,0.21690396849439564,2.1138380153165566e-68,0.21690396849439564,1.0569190076582783e-68,0.03771584368373221,0.009137311936590106,0.0,0.0,0.0,0.0,0.21690396849439564,1.0569190076582783e-68,0.0062571886061518955,522.0
T47D_NRF1_49449,6540.0,6540.0,136353.0,199283.25,110.17,4325.35,4.771161206703662,1.8515676382402424e-06,9.3336497817571,1.0237745089436296e-20,0.09724770642201835,2.5575626991811925e-27,0.09724770642201835,1.278781349590599e-27,0.01636085626911315,0.17367737297620175,0.0,0.0,0.0,0.0,0.09724770642201835,1.278781349590599e-27,0.004848666571441511,4432.0
T47D_XBP1_42895,17956.0,17956.0,44626.5,101162.0,713.425,6055.5,45.546662989742316,0.0,44.899822571337175,0.0,0.22894854087770106,0.0,0.22894854087770106,0.0,0.02873691245266208,3.529343629244056e-07,0.0,0.0,0.0,0.0,0.22894854087770106,0.0,0.003194503676025298,1354.0
T47D_XBP1_43400,24602.0,24602.0,34437.0,73626.5,463.015,4318.825000000001,51.29524251411392,0.0,49.65446506736758,0.0,0.21229981302333142,0.0,0.21229981302333142,0.0,0.02581090968213967,7.425664577803924e-08,0.0,0.0,0.0,0.0,0.21229981302333142,0.0,0.0022486220645396137,1725.0
TF-1_GATA2_58871,55739.0,55739.0,18249.0,33855.5,404.57,2377.45,57.4758062846341,0.0,67.85364172235873,0.0,0.19384093722528203,0.0,0.19384093722528203,0.0,0.02032688064012633,9.754740549287382e-11,0.0,0.0,0.0,0.0,0.19384093722528203,0.0,0.0016154272962828032,7192.0
TF-1_GATA2_58872,57713.0,57713.0,17683.0,32702.5,389.62,2300.6,57.490036791837845,0.0,68.1456288452743,0.0,0.19347460710758407,0.0,0.19347460710758407,0.0,0.020194756813889436,5.879383696916025e-11,0.0,0.0,0.0,0.0,0.19347460710758407,0.0,0.0016384092092263484,7651.0
